,Major,Minor,ZipCode,DocumentDate,SalePrice,SqFtLot,SqFtTotLiving,Nuisances,Has_Nuisance,TrafficNoise,PowerLines,OtherNuisances,Is_WaterFrontLocation,WaterFrontLocation,Has_Porch,Has_OpenPorch,Has_EnclosedPorch,View_MtRainier,View_Olympics,View_Cascades,SeattleSkyline,View_PugetSound,View_LakeWashington,View_LakeSammamish,View_SmallLakeRiverCreek,BldgGrade,Has_Deck,Has_Finished_Basement,Has_Attached_Garage
407626,5331,240,98058,2019-10-01,699950,4404,3432,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,1
648473,5331,250,98058,2019-10-01,704950,4405,3322,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,1
708093,5331,330,98058,2019-10-01,689950,3920,2525,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
3387,5331,260,98058,2019-10-21,729950,4405,3432,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,1
500432,5331,80,98058,2019-11-15,675000,4320,3432,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,1
898323,5331,90,98058,2019-06-04,649950,4320,2487,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
727661,5331,370,98058,2019-07-05,770950,5400,3188,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
35557,5331,360,98058,2019-08-01,769950,5400,3054,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
791388,5331,20,98058,2019-08-01,720000,4033,3322,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,1
87107,5331,390,98058,2019-08-02,789950,5400,3188,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
386921,5331,30,98058,2019-08-02,739950,4646,3432,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,1
468448,5331,190,98058,2019-08-08,776950,4649,3188,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
842495,5331,220,98058,2019-08-21,650950,4403,2487,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
949525,5331,70,98058,2019-09-02,727950,4320,3432,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,1
378275,5331,340,98058,2019-09-24,669950,3920,2487,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
704542,5331,270,98058,2019-10-28,699950,4406,3322,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,1
450192,5331,280,98058,2019-10-30,714950,4406,3432,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,1
73241,5331,300,98058,2019-12-10,699950,4491,3432,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,1
920787,5331,290,98058,2019-12-18,679950,4407,3322,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,1
212040,5350,740,98058,2019-03-14,360000,7385,1600,Power Lines,1,1,1,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
993665,5350,280,98058,2019-07-18,409950,6357,2060,Power Lines,1,0,1,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
148742,5350,550,98058,2019-07-23,410000,4800,2660,Power Lines,1,0,1,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
39790,5350,80,98058,2019-07-25,539900,5236,2780,Power Lines,1,0,1,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,1
278749,5350,710,98058,2019-08-28,430000,4864,2460,Power Lines,1,0,1,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
419233,5350,680,98058,2019-11-01,430000,5341,2660,Power Lines,1,0,1,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
935745,5900,410,98116,2019-02-17,942500,5000,2020,Traffic Noise,1,2,0,0,0,None,0,0,0,0,3,0,0,3,0,0,0,5.0,0,1,0
649141,5900,90,98116,2019-02-21,935000,5000,1680,Traffic Noise,1,2,0,0,0,None,0,0,0,0,2,0,0,2,0,0,0,5.0,1,0,0
828054,5900,201,98116,2019-05-02,271236,6300,1940,No Nuisances,0,0,0,0,0,None,0,0,0,0,3,0,0,3,0,0,0,6.0,0,0,0
840912,5950,100,98032,2019-03-03,453000,7789,2120,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
941553,6500,365,98126,2019-02-21,605000,6550,1360,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,2,0,0,0,4.0,1,1,0
933737,6500,265,98126,2019-03-14,728000,6550,1680,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,1,0,0,0,5.0,0,1,0
962124,6500,230,98126,2019-03-22,755000,6421,2170,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,0
697621,6500,180,98126,2019-05-14,1005000,5381,2710,No Nuisances,0,0,0,0,0,None,1,1,0,0,2,0,0,0,0,0,0,6.0,1,1,0
46367,6500,175,98126,2019-09-04,340000,6585,650,No Nuisances,0,0,0,0,0,None,0,0,0,0,2,0,1,2,0,0,0,4.0,1,0,0
929308,6500,445,98136,2019-05-20,723935,6275,1600,No Nuisances,0,0,0,0,0,None,0,0,0,0,2,0,0,1,0,0,0,5.0,1,1,0
749525,6500,380,98136,2019-08-02,760000,6441,2120,No Nuisances,0,0,0,0,0,None,0,0,0,0,2,0,0,1,0,0,0,5.0,0,1,0
328452,6600,470,98126,2019-04-11,730000,6550,1740,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,1,0
697131,6600,45,98126,2019-08-07,972000,6350,1520,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,0
265317,6600,475,98126,2019-09-23,605000,6550,960,No Nuisances,0,0,0,0,0,None,1,1,1,0,0,0,0,0,0,0,0,5.0,1,1,0
756819,6600,465,98126,2019-09-26,705000,6550,2120,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,0
967094,6600,395,98126,2019-10-25,167500,6450,2350,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,1,0
625822,6600,445,98126,2019-12-10,720000,6550,1810,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,0
733653,7200,18,98103,2019-09-30,440000,1429,580,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0
533779,7800,10,98103,2019-10-30,1300000,1108,1470,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,7.0,1,1,0
432629,8400,171,98146,2019-03-12,575000,7500,3010,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,0
617581,8400,96,98146,2019-06-04,389950,6665,960,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,1,0,1
346315,8400,210,98146,2019-11-06,380000,7200,980,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0
470275,8700,327,98055,2019-04-26,372500,21084,2720,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,0
614308,8700,305,98055,2019-05-22,440000,5649,2140,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,1,1,0
297077,8700,224,98055,2019-07-15,395000,11400,910,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,0
118922,8700,215,98055,2019-07-25,255000,10500,1150,No Nuisances,0,0,0,0,0,None,1,1,1,0,0,0,0,0,0,0,0,4.0,0,0,0
855131,8700,281,98055,2019-07-29,625000,14254,2550,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0
968140,8700,104,98055,2019-09-12,590000,8896,2910,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
705875,8700,226,98055,2019-10-03,590000,26000,2050,Traffic Noise,1,2,0,0,0,None,1,1,1,0,0,0,0,0,0,0,0,5.0,0,0,0
216697,8700,283,98055,2019-10-31,585000,7800,1980,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
471042,8800,453,98055,2019-04-16,212500,10125,1120,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,4.0,0,0,0
862911,8800,278,98055,2019-06-13,725000,5941,2878,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
329464,8800,172,98055,2019-09-04,505000,4065,2280,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
412937,8800,280,98055,2019-09-30,698888,8833,2878,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
293983,8800,71,98055,2019-10-02,132872,13939,1340,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,4.0,0,0,0
266962,8800,279,98055,2019-11-21,700000,5065,2878,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
518384,8800,480,98055,2019-11-25,500000,44866,1660,No Nuisances,0,0,0,0,0,None,1,0,1,0,0,0,0,0,0,0,0,4.0,0,0,0
883036,8800,263,98058,2019-06-19,675000,7300,2932,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
291210,8800,262,98058,2019-07-16,675000,7300,2932,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
619935,8800,260,98058,2019-07-16,685000,8321,3127,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
648393,8800,264,98058,2019-07-16,690000,7000,3127,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
261004,8800,224,98058,2019-10-28,999000,8909,3734,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
230337,8800,68,98058,2019-03-26,490000,6730,1660,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
952970,9100,335,98103,2019-02-13,790000,3100,1800,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,1,0
599712,9100,135,98103,2019-03-12,1050000,4000,2060,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,1,0
651659,9100,140,98103,2019-06-18,1675000,5000,3150,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,1,0
640813,9800,1050,98075,2019-01-22,1592500,13115,5290,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,4,0,0,0,0,0,10.0,1,1,1
418906,9800,690,98075,2019-01-24,1260000,17063,3910,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,10.0,0,0,1
174854,9800,960,98075,2019-02-07,1250000,16625,4400,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,10.0,0,0,1
454330,9800,950,98075,2019-03-26,1285500,14757,4140,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,2,0,0,0,0,0,10.0,0,0,1
241800,9800,500,98075,2019-05-09,1250000,13696,4540,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,10.0,0,0,1
654981,9800,490,98075,2019-07-15,1300000,13690,4310,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,10.0,0,0,1
966537,9800,460,98075,2019-08-09,1307000,14724,5220,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,10.0,0,0,1
419325,9800,160,98075,2019-08-15,1740000,21720,5560,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,3,0,0,0,0,0,11.0,1,0,1
507661,9800,410,98075,2019-08-22,1560000,16380,6350,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,10.0,1,1,1
132977,9800,340,98075,2019-09-23,1295000,16767,4580,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,10.0,0,0,1
892706,9800,1250,98075,2019-10-05,1175000,14837,3950,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,10.0,0,0,1
695786,9800,780,98075,2019-11-13,1295000,16531,5210,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,10.0,0,0,1
957994,9800,940,98075,2019-12-03,1178000,16550,4870,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,1
412638,9800,1170,98075,2019-12-12,1380000,15783,4840,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,1
111075,9802,680,98075,2019-04-23,1225000,8520,4080,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
351735,9802,240,98075,2019-06-25,949000,9482,3470,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
650947,9802,320,98075,2019-07-30,1017500,7447,3490,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
440477,9803,320,98075,2019-05-06,1025000,7339,3480,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
379829,9803,50,98075,2019-12-27,1015000,9757,3780,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
765501,9830,30,98024,2019-12-17,1625000,126925,4780,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
723225,9830,200,98024,2019-11-18,1320000,129003,4020,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
777287,9830,90,98024,2019-12-19,1350000,132616,4650,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
806101,10030,260,98024,2019-07-18,500000,3274,1630,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
336863,10030,120,98024,2019-12-11,615000,4517,2390,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,0,1
236524,10050,320,98003,2019-03-19,387400,7212,1680,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
444435,10050,270,98003,2019-06-03,395000,6791,1460,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
641603,10050,380,98003,2019-12-12,445000,6446,1480,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,0,1
188524,10060,950,98023,2019-01-14,409950,7560,2330,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
255638,10060,1220,98023,2019-03-25,359950,9600,1430,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
749951,10060,800,98023,2019-05-24,385000,7125,1330,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,1,1
193575,10060,650,98023,2019-05-29,360000,9100,1400,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
363988,10060,1040,98023,2019-06-05,381000,8908,1390,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,1,1
129130,10060,1090,98023,2019-07-29,311000,7412,1560,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
383475,10060,1150,98023,2019-08-20,352000,7320,1560,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
284337,10060,1020,98023,2019-10-11,388000,8125,1550,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
338229,10100,120,98023,2019-03-17,664950,8193,3030,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
441489,10100,80,98023,2019-04-16,715000,8086,3381,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
829317,10100,90,98023,2019-04-28,624950,7050,3030,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
755799,10100,70,98023,2019-06-15,617665,7548,2731,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
76222,10100,100,98023,2019-10-01,684950,8082,3381,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
246974,10101,160,98031,2019-02-19,490000,7330,2150,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
725917,10300,190,98115,2019-08-09,1215000,4600,1180,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0
737318,10340,250,98003,2019-06-21,420000,7573,1852,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
129838,10340,360,98003,2019-06-27,388000,7485,1670,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,0,1
583472,10450,960,98023,2019-02-14,355000,7210,1250,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,0,1
845999,10450,190,98023,2019-04-26,387500,8680,2180,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,0
483645,10450,1030,98023,2019-08-27,335000,7948,1050,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
745070,10450,890,98023,2019-11-19,396000,7334,1863,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,0
707289,10451,60,98023,2019-03-18,389000,7210,1720,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
856406,10451,440,98023,2019-05-21,391100,7615,1500,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,1
507546,10451,540,98023,2019-09-18,352500,8107,1450,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,1
985161,10451,90,98023,2019-11-22,377000,7615,1520,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
23441,10452,210,98023,2019-09-19,430000,8955,1800,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
149484,10453,270,98023,2019-02-05,308500,6943,1100,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,0,1
957491,10453,50,98023,2019-08-05,325000,6825,1490,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,1
629043,10453,320,98023,2019-08-22,350000,7080,1430,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
157033,10453,470,98023,2019-12-06,375000,6805,1430,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
725124,10454,600,98023,2019-02-21,367400,5879,1550,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
879722,10454,480,98023,2019-02-21,328000,9850,1740,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,0,1
954108,10454,70,98023,2019-06-17,350000,5553,1570,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
165592,10454,640,98023,2019-08-01,385000,6031,1670,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
508140,10454,410,98023,2019-08-12,389950,7231,1580,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
987221,10454,10,98023,2019-08-26,420000,6455,1689,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
784853,10454,120,98023,2019-09-16,372000,8892,1530,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
784074,10454,630,98023,2019-09-23,375000,7328,1480,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
365136,10454,830,98023,2019-11-12,390000,5921,1640,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
573756,10455,460,98023,2019-08-19,450000,8842,1960,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
428406,10455,510,98023,2019-08-28,431000,6434,1940,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
595959,10455,720,98023,2019-11-13,395000,7268,1940,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
24714,10456,430,98023,2019-08-14,395000,7318,1870,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
308600,10456,280,98023,2019-08-27,399950,6180,1990,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
400504,10457,640,98023,2019-10-15,421000,6619,1980,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
596468,10457,740,98023,2019-10-24,412000,9306,1860,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,1
833386,10457,500,98023,2019-11-04,425000,6330,1910,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
358869,10457,690,98023,2019-11-05,455000,6300,2350,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,1
43299,10600,20,98117,2019-01-03,555000,8068,1090,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0
403547,10600,80,98117,2019-12-06,588000,8100,1720,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,1,0,0
825001,10600,150,98177,2019-09-12,700000,8168,1200,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,4.0,0,0,1
318874,10700,50,98177,2019-02-26,1040000,6231,1650,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,0
172054,10700,32,98177,2019-03-07,730000,2900,1820,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,1,0
433218,10700,30,98177,2019-04-26,570000,1654,1340,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,1,0
285888,10700,12,98177,2019-02-25,800000,1346,1740,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,0
912458,10800,116,98177,2019-05-21,520000,1187,1290,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,1,0
172743,10800,30,98177,2019-12-16,675000,12900,1650,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,0
290033,10920,440,98023,2019-03-06,400000,13934,1970,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,1
64053,10920,590,98023,2019-03-20,405000,9486,2560,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
580178,10920,50,98023,2019-05-13,450000,7125,2440,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,1
331419,10920,570,98023,2019-07-26,449500,6696,2410,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,1
775952,10920,190,98023,2019-08-26,425000,7313,2610,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,0
672982,10920,30,98023,2019-12-08,440000,7272,1910,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,0
826456,10921,460,98023,2019-03-13,423000,8000,2330,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
322860,10921,550,98023,2019-11-06,318750,7176,2670,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,1
612598,11070,80,98031,2019-09-11,489500,9139,2160,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
651676,11070,100,98031,2019-11-05,429900,9700,1630,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
53737,11100,50,98168,2019-04-01,180000,10868,540,No Nuisances,0,0,0,0,0,None,1,0,1,0,0,0,0,0,0,0,0,3.0,0,0,0
621930,11100,455,98168,2019-04-23,400000,14049,1230,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,0
886389,11290,200,98019,2019-03-25,565000,4354,1960,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
656389,11290,110,98019,2019-05-29,525000,5992,1620,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
800644,11290,140,98019,2019-08-26,560000,4643,1980,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
960206,11410,790,98028,2019-01-10,579000,9600,1300,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
399836,11410,239,98028,2019-01-16,632500,16800,2050,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
932504,11410,243,98028,2019-01-25,645000,12870,2020,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
439070,11410,1500,98028,2019-05-05,541950,9993,1370,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0
590545,11410,699,98028,2019-05-20,682088,9668,2200,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
