,Major,Minor,PropType,SqFtLot,SalePrice,DocumentDate,NbrLivingUnits,SqFtTotLiving,Has_Porch,Nuisances,WaterFrontLocation,Is_WaterFrontLocation,Has_Nuisance
6244,186060,925,R,3540,2935000,2019-06-26,1,3290,0,No Nuisances,None,0,0
6245,186060,320,R,4800,1899000,2019-07-03,1,3140,0,No Nuisances,None,0,0
6246,186060,535,R,3600,1780000,2019-08-26,1,2790,0,No Nuisances,None,0,0
6247,186060,685,R,3300,1450000,2019-09-17,2,3050,1,No Nuisances,None,0,0
6248,186060,587,R,2400,1400000,2019-09-18,1,2200,1,No Nuisances,None,0,0
6249,186060,385,R,5400,1249000,2019-09-23,1,2060,1,No Nuisances,None,0,0
6250,186060,45,R,7200,1093750,2019-12-18,1,2560,1,No Nuisances,None,0,0
6251,186110,161,R,5400,1450000,2019-04-22,3,3720,0,No Nuisances,None,0,0
6252,186110,60,R,3600,1184000,2019-09-26,1,2310,1,No Nuisances,None,0,0
6253,186110,250,R,3273,1050000,2019-12-05,1,2170,1,No Nuisances,None,0,0
6254,186140,103,R,3750,1517860,2019-06-07,1,2520,0,Traffic Noise,None,0,1
6255,186140,55,R,3600,1260000,2019-12-11,1,2580,1,Traffic Noise,None,0,1
6256,186240,234,R,5425,1179950,2019-01-14,1,3120,1,No Nuisances,None,0,0
6257,186240,251,R,5428,1300000,2019-01-31,1,3120,1,No Nuisances,None,0,0
6258,186240,235,R,5426,1249950,2019-02-06,1,3120,1,No Nuisances,None,0,0
6259,186240,122,R,5400,450000,2019-02-14,1,840,1,Other Nuisances,None,0,1
6260,186240,196,R,8226,550000,2019-03-01,1,910,0,Other Nuisances,None,0,1
6261,186240,96,R,9450,1310000,2019-04-12,1,2400,0,Other Nuisances,None,0,1
6262,186240,100,R,8160,1210000,2019-04-12,1,1600,0,Other Nuisances,None,0,1
6263,186240,120,R,5400,745000,2019-04-25,1,2260,1,Other Nuisances,None,0,1
6264,186240,211,R,6242,1050000,2019-05-02,1,2480,0,No Nuisances,None,0,0
6265,186240,206,R,6295,870000,2019-05-02,1,1370,1,No Nuisances,None,0,0
6266,186240,512,R,1503,575000,2019-06-12,1,1320,0,No Nuisances,None,0,0
6267,186240,201,R,6008,600000,2019-07-16,1,920,0,Other Nuisances,None,0,1
6268,186240,200,R,5004,565000,2019-07-24,1,1090,0,No Nuisances,None,0,0
6269,186240,105,R,5360,618000,2019-08-05,1,800,0,No Nuisances,None,0,0
6270,186240,543,R,1593,760000,2019-08-08,1,1810,1,Other Nuisances,None,0,1
6271,186240,465,R,1505,615000,2019-08-20,1,1600,0,Other Nuisances,None,0,1
6272,186240,276,R,8114,590000,2019-08-22,1,1480,0,No Nuisances,None,0,0
6273,186240,525,R,4886,685000,2019-08-22,1,1740,1,Traffic Noise,None,0,1
6274,186240,215,R,5007,987000,2019-08-26,1,2480,0,No Nuisances,None,0,0
6275,186240,72,R,8160,1130000,2019-09-24,1,3050,1,No Nuisances,None,0,0
6276,186240,473,R,1603,600000,2019-10-23,1,1600,0,Other Nuisances,None,0,1
6277,186240,255,R,5987,689000,2019-10-28,1,1780,0,Other Nuisances,None,0,1
6278,186240,245,R,5421,500000,2019-11-05,1,1550,0,No Nuisances,None,0,0
6279,186240,21,R,8100,739999,2019-11-13,1,1850,0,Traffic Noise,None,0,1
6280,186240,280,R,8122,645000,2019-11-27,1,980,0,No Nuisances,None,0,0
6281,186240,315,R,5148,49974,2019-12-05,1,1720,1,No Nuisances,None,0,0
6282,186270,100,R,19335,460000,2019-01-08,1,2690,1,No Nuisances,None,0,0
6283,186270,80,R,12093,436500,2019-01-23,1,2170,1,No Nuisances,None,0,0
6284,186270,360,R,9031,447000,2019-07-17,1,1780,1,No Nuisances,None,0,0
6285,186270,130,R,17000,532000,2019-08-07,1,2660,0,No Nuisances,None,0,0
6286,186270,50,R,12125,502500,2019-10-04,1,3020,1,No Nuisances,None,0,0
6287,186290,310,R,7133,417710,2019-02-27,1,1560,1,No Nuisances,None,0,0
6288,186290,690,R,7078,380000,2019-05-01,1,1140,0,No Nuisances,None,0,0
6289,186291,490,R,8278,390500,2019-03-12,1,1540,0,No Nuisances,None,0,0
6290,186291,330,R,6975,379900,2019-10-08,1,1140,0,No Nuisances,None,0,0
6291,186291,200,R,8505,420000,2019-10-16,1,1310,1,No Nuisances,None,0,0
6292,186300,170,R,10275,410000,2019-11-07,1,1270,1,No Nuisances,None,0,0
6293,186370,270,R,13692,1699950,2019-04-04,1,4470,1,No Nuisances,None,0,0
6294,186370,60,R,8729,1559950,2019-04-16,1,4470,1,No Nuisances,None,0,0
6295,186370,220,R,9201,1399950,2019-04-24,1,4380,1,No Nuisances,None,0,0
6296,186370,150,R,8390,1559950,2019-05-27,1,4530,1,No Nuisances,None,0,0
6297,186370,280,R,14051,1599950,2019-07-11,1,4350,1,No Nuisances,None,0,0
6298,186370,90,R,7817,1510000,2019-08-06,1,4470,1,No Nuisances,None,0,0
6299,186370,110,R,7817,1409950,2019-08-21,1,4420,1,No Nuisances,None,0,0
6300,186370,70,R,7817,1429950,2019-08-26,1,4260,1,No Nuisances,None,0,0
6301,186370,160,R,7833,1449950,2019-08-26,1,4260,1,No Nuisances,None,0,0
6302,186370,210,R,8728,1549950,2019-09-06,1,4470,1,No Nuisances,None,0,0
6303,186370,140,R,8684,1449950,2019-10-28,1,4260,1,No Nuisances,None,0,0
6304,186370,100,R,7817,1453654,2019-11-03,1,4260,1,No Nuisances,None,0,0
6305,186370,260,R,13709,1459950,2019-11-06,1,4420,1,No Nuisances,None,0,0
6306,186370,250,R,7750,1349950,2019-12-27,1,3900,1,No Nuisances,None,0,0
6307,186390,240,R,6052,385000,2019-09-30,1,1620,1,No Nuisances,None,0,0
6308,186470,410,R,5000,458500,2019-05-13,1,1970,0,No Nuisances,None,0,0
6309,186470,400,R,5000,490000,2019-06-07,1,2960,0,No Nuisances,None,0,0
6310,186470,350,R,5361,490000,2019-10-03,1,2490,1,No Nuisances,None,0,0
6311,186493,70,R,4959,430000,2019-01-18,1,2000,1,No Nuisances,None,0,0
6312,186494,150,R,5835,385000,2019-01-15,1,1840,1,No Nuisances,None,0,0
6313,186494,170,R,4797,498400,2019-09-11,1,2880,1,No Nuisances,None,0,0
6314,186494,100,R,4656,410000,2019-09-23,1,2040,1,No Nuisances,None,0,0
6315,186500,260,R,6600,515000,2019-02-14,1,3140,1,No Nuisances,None,0,0
6316,186500,220,R,6600,512000,2019-04-08,1,3140,1,No Nuisances,None,0,0
6317,186581,390,R,6540,324000,2019-01-16,1,1120,0,No Nuisances,None,0,0
6318,186581,360,R,7150,287500,2019-09-20,1,770,1,No Nuisances,None,0,0
6319,186581,190,R,10890,350000,2019-11-12,1,1390,1,No Nuisances,None,0,0
6320,186582,30,R,10320,410000,2019-03-28,1,2090,0,No Nuisances,None,0,0
6321,186582,130,R,7920,370000,2019-05-17,1,1070,0,No Nuisances,None,0,0
6322,186582,170,R,7700,386000,2019-12-09,1,1020,0,No Nuisances,None,0,0
6323,186890,2500,R,5000,1265000,2019-03-20,1,3170,0,No Nuisances,None,0,0
6324,186890,1515,R,3700,812000,2019-04-10,1,1320,1,No Nuisances,None,0,0
6325,186890,2375,R,5000,1475000,2019-04-13,1,2830,1,No Nuisances,None,0,0
6326,186890,2585,R,3450,1050000,2019-05-01,1,1910,0,No Nuisances,None,0,0
6327,186890,3150,R,5000,939500,2019-05-08,1,1660,0,No Nuisances,None,0,0
6328,186890,2295,R,3750,991000,2019-05-20,1,1820,1,No Nuisances,None,0,0
6329,186890,90,R,3750,815000,2019-06-04,1,1880,1,No Nuisances,None,0,0
6330,186890,2980,R,5000,680000,2019-06-18,1,880,1,Other Nuisances,None,0,1
6331,186890,2450,R,4200,1080000,2019-07-10,1,1880,1,No Nuisances,None,0,0
6332,186890,345,R,4200,1890000,2019-07-11,1,3810,1,No Nuisances,None,0,0
6333,186890,2655,R,3500,850000,2019-07-20,1,1470,1,No Nuisances,None,0,0
6334,186890,2235,R,4500,965000,2019-08-26,1,1610,1,Traffic Noise,None,0,1
6335,186890,1015,R,5000,814000,2019-09-11,1,1500,1,No Nuisances,None,0,0
6336,186890,965,R,3750,1075000,2019-09-20,1,1510,0,No Nuisances,None,0,0
6337,186890,3060,R,2500,750000,2019-09-25,1,1410,1,Other Nuisances,None,0,1
6338,186890,705,R,3500,780000,2019-10-15,1,1312,1,No Nuisances,None,0,0
6339,186890,945,R,5000,1063000,2019-12-09,1,1860,1,No Nuisances,None,0,0
6340,186940,5,R,5000,1049000,2019-04-26,1,2640,0,No Nuisances,None,0,0
6341,186990,55,R,2950,850000,2019-05-30,1,1680,0,Traffic Noise,None,0,1
6342,187140,445,R,8250,294500,2019-09-14,1,1130,1,Traffic Noise,None,0,1
6343,187140,183,R,10800,373000,2019-11-15,1,1630,1,Traffic Noise,None,0,1
6344,187290,25,R,18750,4200000,2019-12-13,1,6540,1,Traffic Noise,None,0,1
6345,187310,230,R,5103,1105000,2019-06-05,1,2080,1,No Nuisances,None,0,0
6346,187310,460,R,4618,1061500,2019-07-10,1,2630,1,No Nuisances,None,0,0
6347,187310,130,R,5887,1180000,2019-07-22,1,3520,1,No Nuisances,None,0,0
6348,187310,110,R,3955,1020000,2019-07-22,1,2470,1,No Nuisances,None,0,0
6349,187500,150,R,3761,815000,2019-01-24,1,1100,1,No Nuisances,None,0,0
6350,187500,141,R,3800,1795000,2019-04-03,1,2950,1,No Nuisances,None,0,0
6351,187500,300,R,4332,1620000,2019-11-15,1,2840,1,No Nuisances,None,0,0
6352,187550,150,R,16569,539000,2019-07-02,1,1540,1,No Nuisances,None,0,0
6353,187710,50,R,7417,445000,2019-02-13,2,2850,0,No Nuisances,None,0,0
6354,188000,10,R,7490,1205000,2019-05-21,1,2250,1,Traffic Noise,None,0,1
6355,188250,85,R,4228,230000,2019-07-01,1,770,1,No Nuisances,None,0,0
6356,188750,75,R,6648,347600,2019-08-06,1,1580,0,No Nuisances,None,0,0
6357,188750,45,R,5921,399950,2019-11-25,1,2460,0,Traffic Noise,None,0,1
6358,188780,50,R,8776,1612496,2019-04-12,1,4920,1,No Nuisances,None,0,0
6359,188780,330,R,6619,1594408,2019-04-12,1,4820,1,No Nuisances,None,0,0
6360,188780,140,R,8339,1659250,2019-06-07,1,4930,1,No Nuisances,None,0,0
6361,188780,320,R,6917,1613990,2019-06-18,1,4920,1,No Nuisances,None,0,0
6362,188780,60,R,7777,1524995,2019-06-20,1,4820,1,No Nuisances,None,0,0
6363,188780,30,R,6257,1585000,2019-06-25,1,4510,1,No Nuisances,None,0,0
6364,188780,90,R,9000,1545000,2019-07-01,1,4480,1,No Nuisances,None,0,0
6365,188780,340,R,5499,1445000,2019-07-23,1,4920,1,No Nuisances,None,0,0
6366,188780,130,R,10204,1499000,2019-09-17,1,4520,1,No Nuisances,None,0,0
6367,188780,10,R,8636,1537273,2019-10-23,1,4220,0,No Nuisances,None,0,0
6368,188780,390,R,8519,1508000,2019-11-27,1,4350,1,No Nuisances,None,0,0
6369,188810,70,R,14100,1150000,2019-10-17,1,3200,1,No Nuisances,None,0,0
6370,188810,20,R,12690,1155000,2019-11-09,1,2840,0,No Nuisances,None,0,0
6371,188900,60,R,10200,720000,2019-02-14,1,2550,0,No Nuisances,None,0,0
6372,189000,215,R,4080,1279000,2019-05-10,1,2410,1,Traffic Noise,None,0,1
6373,189000,45,R,4218,805000,2019-12-16,1,2110,0,Traffic Noise,None,0,1
6374,189500,80,R,5100,480000,2019-04-12,1,1860,0,No Nuisances,None,0,0
6375,189500,118,R,7140,710000,2019-11-13,1,3820,0,No Nuisances,None,0,0
6376,189540,20,R,12500,4400000,2019-06-11,1,5070,1,No Nuisances,None,0,0
6377,189545,330,R,7379,450000,2019-05-07,1,2190,1,No Nuisances,None,0,0
6378,189545,220,R,7294,405000,2019-08-19,1,2060,1,No Nuisances,None,0,0
6379,189546,410,R,7232,465000,2019-02-08,1,2498,0,No Nuisances,None,0,0
6380,189546,300,R,7201,427875,2019-03-06,1,2336,0,No Nuisances,None,0,0
6381,189546,110,R,9075,447000,2019-04-17,1,2251,0,Power Lines,None,0,1
6382,189820,110,R,9701,540000,2019-06-05,1,2560,0,No Nuisances,None,0,0
6383,189830,40,R,7757,385000,2019-01-29,1,1650,1,No Nuisances,None,0,0
6384,189831,140,R,8400,402000,2019-04-30,1,1840,0,No Nuisances,None,0,0
6385,189831,250,R,7399,470500,2019-12-04,1,1790,0,No Nuisances,None,0,0
6386,189832,190,R,12582,400000,2019-04-29,1,1940,1,No Nuisances,None,0,0
6387,189832,50,R,7681,397000,2019-06-20,1,1910,0,No Nuisances,None,0,0
6388,189832,320,R,7974,86054,2019-08-12,1,1850,1,No Nuisances,None,0,0
6389,189832,10,R,7398,10,2019-10-24,1,2300,1,No Nuisances,None,0,0
6390,189890,210,R,9732,476000,2019-08-23,1,2130,0,No Nuisances,None,0,0
6391,189890,30,R,11303,466500,2019-08-28,1,2100,0,No Nuisances,None,0,0
6392,189890,150,R,8608,460000,2019-09-18,1,2100,0,No Nuisances,None,0,0
6393,190000,195,R,3500,540000,2019-04-19,1,2420,1,Traffic Noise,None,0,1
6394,190000,185,R,7641,380000,2019-06-20,1,830,1,Traffic Noise,None,0,1
6395,190000,80,R,7620,527000,2019-08-23,1,1050,1,No Nuisances,None,0,0
6396,190000,25,R,7620,495000,2019-08-23,1,1960,0,No Nuisances,None,0,0
6397,190410,95,R,4275,630000,2019-04-08,1,1230,0,Traffic Noise,None,0,1
6398,190710,5,R,7421,2625000,2019-07-24,1,3460,1,No Nuisances,None,0,0
6399,190960,196,R,5800,489500,2019-05-21,1,2360,0,No Nuisances,None,0,0
6400,190960,40,R,8757,675000,2019-05-22,1,1910,0,No Nuisances,None,0,0
6401,190960,175,R,5879,615000,2019-10-02,1,2180,0,No Nuisances,None,0,0
6402,190960,80,R,7846,525000,2019-10-11,1,980,0,Traffic Noise,None,0,1
6403,190960,150,R,6800,840000,2019-11-11,1,2770,1,No Nuisances,None,0,0
6404,191210,740,R,4000,795000,2019-06-24,1,1380,0,No Nuisances,None,0,0
6405,191210,845,R,3360,1798000,2019-07-11,1,2640,1,No Nuisances,None,0,0
6406,191210,575,R,4500,849000,2019-09-10,1,1010,1,No Nuisances,None,0,0
6407,191730,221,R,3837,290000,2019-05-30,1,810,0,Traffic Noise,None,0,1
6408,191730,405,R,8156,310000,2019-07-24,1,2100,1,No Nuisances,None,0,0
6409,191730,105,R,9000,301000,2019-09-25,1,1170,1,No Nuisances,None,0,0
6410,191980,235,R,3375,685000,2019-06-27,1,1420,1,No Nuisances,None,0,0
6411,191980,195,R,3375,1095000,2019-12-03,1,2540,1,No Nuisances,None,0,0
6412,191980,100,R,6770,562500,2019-12-12,1,1000,1,Other Nuisances,None,0,1
6413,192006,9026,R,33750,764000,2019-04-24,1,4000,1,No Nuisances,None,0,0
6414,192007,9096,R,109335,585000,2019-10-16,1,2890,1,No Nuisances,None,0,0
6415,192080,35,R,4250,365000,2019-02-27,1,1600,1,Traffic Noise,None,0,1
6416,192105,9229,R,14201,371000,2019-04-04,1,2210,0,No Nuisances,None,0,0
6417,192105,9280,R,6720,356000,2019-04-15,1,1460,1,No Nuisances,None,0,0
6418,192105,9179,R,20934,331500,2019-05-24,1,1940,0,Traffic Noise,None,0,1
6419,192105,9269,R,11070,327000,2019-06-07,1,1480,1,Traffic Noise,None,0,1
6420,192105,9132,R,37400,420000,2019-08-16,1,1324,1,Traffic Noise,None,0,1
6421,192105,9219,R,8640,346000,2019-09-17,1,1430,1,No Nuisances,None,0,0
6422,192106,9103,R,83491,775000,2019-08-21,1,1100,0,Other Nuisances,None,0,1
6423,192205,9459,R,5585,1350000,2019-02-14,1,2030,1,No Nuisances,None,0,0
6424,192205,9119,R,7405,343000,2019-03-04,1,1080,1,No Nuisances,None,0,0
6425,192205,9245,R,14810,445000,2019-03-06,1,1930,1,Traffic Noise,None,0,1
6426,192205,9136,R,11250,455000,2019-05-03,1,1860,1,No Nuisances,None,0,0
6427,192205,9340,R,10454,375000,2019-06-19,1,1370,1,No Nuisances,None,0,0
6428,192205,9260,R,9315,384950,2019-07-25,1,1360,0,No Nuisances,None,0,0
6429,192205,9124,R,9180,375000,2019-08-28,1,1550,1,No Nuisances,None,0,0
6430,192205,9195,R,23477,310000,2019-09-09,1,1060,0,No Nuisances,None,0,0
6431,192205,9014,R,45302,280000,2019-09-25,1,1070,1,No Nuisances,None,0,0
6432,192205,9305,R,18004,300000,2019-09-25,1,1140,0,No Nuisances,None,0,0
6433,192205,9253,R,10018,300000,2019-09-25,1,1200,0,No Nuisances,None,0,0
6434,192205,9339,R,12875,410000,2019-10-09,1,1940,0,No Nuisances,None,0,0
6435,192205,9278,R,11880,354000,2019-11-25,1,1010,0,No Nuisances,None,0,0
6436,192206,9075,R,26619,397500,2019-02-27,1,1680,0,No Nuisances,None,0,0
6437,192206,9018,R,91040,624750,2019-04-08,1,1900,1,Traffic Noise,None,0,1
6438,192206,9006,R,10874,375000,2019-10-07,1,1640,0,No Nuisances,None,0,0
6439,192206,9163,R,20698,499950,2019-10-22,1,1970,0,No Nuisances,None,0,0
6440,192206,9096,R,11538,460000,2019-11-18,1,2400,1,Traffic Noise,None,0,1
6441,192280,370,R,17365,1775000,2019-06-07,1,3930,1,No Nuisances,None,0,0
6442,192300,220,R,9666,1345000,2019-01-10,1,2790,0,No Nuisances,None,0,0
6443,192300,170,R,20431,1550000,2019-09-03,1,3930,1,No Nuisances,None,0,0
6444,192303,9039,R,188614,1500,2019-04-22,1,1130,1,Traffic Noise,None,0,1
6445,192303,9062,R,35283,1500,2019-05-02,1,1330,1,Traffic Noise,None,0,1
6446,192303,9089,R,18200,1550,2019-06-02,1,1651,0,Traffic Noise,None,0,1
6447,192303,9022,R,577605,613500,2019-12-23,1,1679,0,No Nuisances,None,0,0
6448,192304,9095,R,12000,445000,2019-03-25,1,1180,0,No Nuisances,None,0,0
6449,192304,9148,R,14838,950000,2019-03-25,1,3450,1,Traffic Noise,None,0,1
6450,192304,9379,R,9000,605000,2019-04-29,1,1740,0,No Nuisances,None,0,0
6451,192304,9346,R,69630,900000,2019-07-08,1,2890,1,No Nuisances,Other lake,1,0
6452,192304,9249,R,10797,730000,2019-08-13,1,3490,0,No Nuisances,None,0,0
6453,192304,9338,R,6000,475000,2019-09-05,1,2080,0,No Nuisances,None,0,0
6454,192306,9042,R,183823,626000,2019-03-22,1,1340,0,No Nuisances,None,0,0
6455,192306,9058,R,199069,785000,2019-04-24,1,2690,1,No Nuisances,None,0,0
6456,192306,9039,R,196455,845000,2019-09-05,1,2200,1,No Nuisances,None,0,0
6457,192309,9024,R,209959,1225000,2019-07-15,1,5350,1,No Nuisances,None,0,0
6458,192404,9097,R,13440,975000,2019-07-10,1,3000,0,Traffic Noise,None,0,1
6459,192405,9112,R,23746,1490000,2019-02-22,1,2610,1,No Nuisances,None,0,0
6460,192405,9190,R,13287,1506200,2019-04-27,1,3390,0,No Nuisances,None,0,0
6461,192405,9214,R,20000,2075000,2019-05-20,1,3600,0,No Nuisances,None,0,0
6462,192405,9278,R,14607,1290000,2019-06-26,1,2600,0,No Nuisances,None,0,0
6463,192405,9195,R,17470,1678000,2019-08-09,1,3550,0,No Nuisances,None,0,0
6464,192405,9337,R,15128,2023732,2019-08-27,1,4530,1,No Nuisances,None,0,0
6465,192405,9149,R,25265,3618000,2019-09-12,1,3510,1,No Nuisances,Lake Washington,1,0
6466,192405,9296,R,14375,1225000,2019-10-18,1,2120,1,No Nuisances,None,0,0
6467,192405,9242,R,23087,1620000,2019-10-18,1,3010,1,No Nuisances,None,0,0
6468,192405,9171,R,12632,1321000,2019-10-23,1,1900,1,No Nuisances,None,0,0
6469,192405,9343,R,88862,3210000,2019-11-08,1,7380,1,No Nuisances,None,0,0
6470,192405,9009,R,40075,890000,2019-11-25,1,1570,1,Traffic Noise,None,0,1
6471,192406,9041,R,49222,62500000,2019-10-29,1,2800,1,Traffic Noise,None,0,1
6472,192406,9086,R,161607,1785000,2019-12-04,1,7380,1,No Nuisances,None,0,0
6473,192505,9007,R,20559,2207000,2019-01-02,1,3360,1,Traffic Noise,None,0,1
6474,192505,9156,R,14396,2978000,2019-04-03,1,4250,0,Traffic Noise,None,0,1
6475,192505,9145,R,8550,1300000,2019-04-18,1,2000,1,No Nuisances,None,0,0
6476,192505,9092,R,6600,1360000,2019-06-11,1,4260,1,No Nuisances,None,0,0
6477,192505,9226,R,26365,14250000,2019-06-14,1,8870,1,No Nuisances,Lake Washington,1,0
6478,192505,9159,R,12516,3298000,2019-07-12,1,4720,1,No Nuisances,None,0,0
6479,192505,9104,R,16164,1712000,2019-07-29,1,2900,1,Traffic Noise,None,0,1
6480,192505,9201,R,15652,3275000,2019-08-20,1,3690,1,No Nuisances,None,0,0
6481,192505,9215,R,26733,4200000,2019-10-19,1,4920,1,No Nuisances,None,0,0
6482,192505,9114,R,20006,1803000,2019-10-21,1,2800,1,Traffic Noise,None,0,1
6483,192505,9132,R,25265,1628000,2019-10-23,1,2680,0,Traffic Noise,None,0,1
6484,192505,9021,R,16385,6800000,2019-12-23,1,2120,1,No Nuisances,Lake Washington,1,0
6485,192506,9165,R,19602,925000,2019-05-17,1,1800,1,Traffic Noise,None,0,1
6486,192506,9104,R,21873,1750000,2019-08-05,1,6180,1,Traffic Noise,Lake Sammamish,1,1
6487,192506,9121,R,4102,2188000,2019-08-06,1,1730,0,No Nuisances,Lake Sammamish,1,0
6488,192507,9050,R,69260,1300000,2019-05-06,1,4180,1,No Nuisances,None,0,0
6489,192507,9022,R,333669,1299000,2019-11-21,1,2990,1,No Nuisances,None,0,0
6490,192507,9031,R,212137,665000,2019-12-10,1,2130,1,No Nuisances,None,0,0
6491,192604,9450,R,1592,605000,2019-03-18,1,1100,0,No Nuisances,None,0,0
6492,192604,9447,R,1103,699950,2019-04-05,1,1610,0,No Nuisances,None,0,0
6493,192604,9446,R,1416,699950,2019-04-24,1,1660,0,No Nuisances,None,0,0
6494,192604,9442,R,7200,1025000,2019-04-24,1,3070,1,No Nuisances,None,0,0
6495,192604,9034,R,7258,490000,2019-05-29,1,1090,0,Power Lines,None,0,1
6496,192604,9448,R,1210,599950,2019-06-20,1,1450,0,No Nuisances,None,0,0
6497,192604,9172,R,5085,545000,2019-07-12,1,1000,0,No Nuisances,None,0,0
6498,192604,9279,R,10200,590000,2019-09-24,1,1500,1,Other Nuisances,None,0,1
6499,192604,9385,R,7200,870000,2019-10-01,1,2650,0,No Nuisances,None,0,0
6500,192604,9449,R,840,534950,2019-11-25,1,1550,0,No Nuisances,None,0,0
6501,192604,9451,R,1079,514950,2019-11-26,1,1360,0,No Nuisances,None,0,0
6502,192605,9027,R,7000,990000,2019-04-30,1,2570,1,No Nuisances,None,0,0
6503,192605,9247,R,10011,1145000,2019-07-23,1,3470,1,No Nuisances,None,0,0
6504,192606,9166,R,42424,950000,2019-02-26,1,3250,1,No Nuisances,None,0,0
6505,192606,9116,R,269200,1725000,2019-04-02,1,4410,1,Power Lines,None,0,1
6506,192606,9035,R,189486,610000,2019-05-16,1,1070,1,Traffic Noise,None,0,1
6507,192606,9138,R,231739,1000000,2019-05-23,1,2450,1,Power Lines,None,0,1
6508,192606,9097,R,63437,1160000,2019-06-12,1,3440,1,No Nuisances,None,0,0
6509,192606,9196,R,42264,1330000,2019-07-22,1,4260,1,No Nuisances,None,0,0
6510,192606,9205,R,52707,1535000,2019-12-02,1,5600,1,No Nuisances,None,0,0
6511,192830,665,R,4270,731000,2019-01-31,1,2520,0,No Nuisances,None,0,0
6512,192830,985,R,3876,813000,2019-02-08,1,1930,1,No Nuisances,None,0,0
6513,192830,595,R,3675,750000,2019-05-31,1,1280,0,No Nuisances,None,0,0
6514,192930,155,R,6000,1300000,2019-04-09,1,2620,1,No Nuisances,None,0,0
6515,192930,255,R,4000,1435000,2019-05-15,1,2020,0,Traffic Noise,None,0,1
6516,192930,260,R,5000,1125000,2019-07-27,1,1840,1,No Nuisances,None,0,0
6517,193030,1015,R,4800,1200000,2019-02-08,1,2200,1,No Nuisances,None,0,0
6518,193030,1418,R,1700,568500,2019-02-12,1,530,0,No Nuisances,None,0,0
6519,193030,1060,R,4800,2175000,2019-05-14,1,3560,1,No Nuisances,None,0,0
6520,193030,410,R,4320,850000,2019-07-29,1,1250,1,No Nuisances,None,0,0
6521,193030,1430,R,4000,1295000,2019-08-05,1,2580,1,No Nuisances,None,0,0
6522,193030,705,R,5200,854000,2019-09-30,1,1110,1,No Nuisances,None,0,0
6523,193030,485,R,3993,1425000,2019-12-18,1,1740,1,No Nuisances,None,0,0
6524,193130,834,R,955,739000,2019-02-14,1,1000,1,No Nuisances,None,0,0
6525,193130,836,R,955,739000,2019-02-19,1,1000,1,No Nuisances,None,0,0
6526,193130,22,R,5884,875000,2019-03-14,1,1780,1,No Nuisances,None,0,0
6527,193130,841,R,1057,649950,2019-03-19,1,1160,1,No Nuisances,None,0,0
6528,193130,839,R,618,649950,2019-03-21,1,1160,1,No Nuisances,None,0,0
6529,193130,838,R,1057,649950,2019-03-21,1,1160,1,No Nuisances,None,0,0
6530,193130,837,R,618,649950,2019-04-11,1,1160,1,No Nuisances,None,0,0
6531,193130,1238,R,780,840000,2019-04-11,1,1470,0,Other Nuisances,None,0,1
6532,193130,835,R,637,710000,2019-04-11,1,1030,1,No Nuisances,None,0,0
6533,193130,831,R,1520,740000,2019-05-21,1,1210,0,No Nuisances,None,0,0
6534,193130,1129,R,820,805000,2019-06-18,1,1400,1,No Nuisances,None,0,0
6535,193130,826,R,1320,815000,2019-06-30,1,1570,0,Other Nuisances,None,0,1
6536,193130,1000,R,1320,905000,2019-08-28,1,1780,0,Other Nuisances,None,0,1
6537,193130,60,R,3200,745000,2019-09-12,2,1470,1,Other Nuisances,None,0,1
6538,193130,170,R,4800,870000,2019-10-09,1,1420,1,No Nuisances,None,0,0
6539,193130,1120,R,6360,1384400,2019-10-10,1,410,0,Other Nuisances,None,0,1
6540,193130,520,R,918,690000,2019-12-16,1,1430,0,No Nuisances,None,0,0
6541,193230,515,R,4920,649206,2019-03-27,1,1410,0,No Nuisances,None,0,0
